method,seed,step,test_loss,test_acc,in_noise
rcod-updates-calibrated,0,1700,0.9200069904327393,0.85693359375,0
rcod-updates-calibrated,0,1720,0.8078340888023376,0.8134765625,0
rcod-updates-calibrated,0,1740,0.5147702097892761,0.85107421875,0
rcod-updates-calibrated,0,1760,0.3780215382575989,0.88037109375,0
rcod-updates-calibrated,0,1780,0.31160804629325867,0.8955078125,0
rcod-updates-calibrated,0,1800,0.2764970064163208,0.90478515625,0
rcod-updates-calibrated,0,1820,0.2533160150051117,0.90380859375,0
rcod-updates-calibrated,0,1840,0.24009403586387634,0.90869140625,0
rcod-updates-calibrated,0,1860,0.23334071040153503,0.9033203125,0
rcod-updates-calibrated,0,1880,0.22459404170513153,0.9140625,0
rcod-updates-calibrated,0,1900,0.2224927544593811,0.9091796875,0
rcod-updates-calibrated,0,1920,0.21854637563228607,0.90966796875,0
rcod-updates-calibrated,0,1940,0.21701031923294067,0.91455078125,0
rcod-updates-calibrated,0,1960,0.21737854182720184,0.90869140625,0
rcod-updates-calibrated,0,1980,0.21547062695026398,0.912109375,0
rcod-updates-calibrated,0,2000,0.21643705666065216,0.9111328125,0
rcod-updates-calibrated,0,2020,0.22181521356105804,0.908203125,0
rcod-updates-calibrated,0,2040,0.2161354422569275,0.912109375,0
rcod-updates-calibrated,0,2060,0.21743477880954742,0.9111328125,0
rcod-updates-calibrated,0,2080,0.220653235912323,0.91015625,0
rcod-updates-calibrated,0,2100,0.21682673692703247,0.91650390625,0
rcod-updates-calibrated,0,2120,0.21980693936347961,0.90966796875,0
rcod-updates-calibrated,0,2140,0.21892106533050537,0.91015625,0
rcod-updates-calibrated,0,2160,0.21926578879356384,0.91162109375,0
rcod-updates-calibrated,0,2180,0.22365979850292206,0.90673828125,0
rcod-updates-calibrated,0,2200,0.22643598914146423,0.91162109375,0
rcod-updates-calibrated,0,2220,0.2286311686038971,0.90771484375,0
rcod-updates-calibrated,0,2240,0.23171713948249817,0.90673828125,0
rcod-updates-calibrated,0,2260,0.2341490089893341,0.90576171875,0
rcod-updates-calibrated,0,2280,0.2311864048242569,0.90576171875,0
rcod-updates-calibrated,0,2300,0.2318846583366394,0.90625,0
rcod-updates-calibrated,0,2320,0.23450089991092682,0.90576171875,0
rcod-updates-calibrated,0,2340,0.2376554012298584,0.9072265625,0
rcod-updates-calibrated,0,2360,0.23943181335926056,0.9072265625,0
rcod-updates-calibrated,0,2380,0.24219360947608948,0.90869140625,0
rcod-updates-calibrated,0,2400,0.23883025348186493,0.9072265625,0
rcod-updates-calibrated,0,2420,0.24394600093364716,0.9052734375,0
rcod-updates-calibrated,0,2440,0.2496407926082611,0.9072265625,0
rcod-updates-calibrated,0,2460,0.24655045568943024,0.91015625,0
rcod-updates-calibrated,0,2480,0.25221362709999084,0.90380859375,0
rcod-updates-calibrated,0,2500,0.2506484389305115,0.90673828125,0
rcod-updates-calibrated,0,2520,0.2528402805328369,0.90673828125,0
rcod-updates-calibrated,0,2540,0.2529922127723694,0.91015625,0
rcod-updates-calibrated,0,2560,0.2564607560634613,0.91015625,0
rcod-updates-calibrated,0,2580,0.26462164521217346,0.908203125,0
rcod-updates-calibrated,0,2600,0.2572040855884552,0.9130859375,0
rcod-updates-calibrated,0,2620,0.2610318064689636,0.90576171875,0
rcod-updates-calibrated,0,2640,0.2700459361076355,0.90771484375,0
rcod-updates-calibrated,0,2660,0.26664841175079346,0.90771484375,0
rcod-updates-calibrated,0,2680,0.26685941219329834,0.90869140625,0
rcod-updates-calibrated,0,2700,0.2663056254386902,0.90966796875,0
rcod-updates-calibrated,0,2720,0.2694336175918579,0.90625,0
rcod-updates-calibrated,0,2740,0.2703882157802582,0.90771484375,0
rcod-updates-calibrated,0,2760,0.2752174139022827,0.90576171875,0
rcod-updates-calibrated,0,2780,0.28292596340179443,0.90576171875,0
rcod-updates-calibrated,0,2800,0.27763041853904724,0.90478515625,0
rcod-updates-calibrated,0,2820,0.2795286774635315,0.9091796875,0
rcod-updates-calibrated,0,2840,0.2824346125125885,0.91064453125,0
rcod-updates-calibrated,0,2860,0.28450140357017517,0.90771484375,0
rcod-updates-calibrated,0,2880,0.2888554334640503,0.9052734375,0
rcod-updates-calibrated,0,2900,0.2957319915294647,0.90576171875,0
rcod-updates-calibrated,0,2920,0.29732823371887207,0.9013671875,0
rcod-updates-calibrated,0,2940,0.29336103796958923,0.90625,0
rcod-updates-calibrated,0,2960,0.2939867079257965,0.91015625,0
rcod-updates-calibrated,0,2980,0.29834362864494324,0.90625,0
rcod-updates-calibrated,0,2999,0.29712122678756714,0.90869140625,0
rcod-updates-calibrated,1,0,1.3701481819152832,0.29931640625,0
rcod-updates-calibrated,1,20,1.0654141902923584,0.63037109375,0
rcod-updates-calibrated,1,40,0.657749593257904,0.78759765625,0
rcod-updates-calibrated,1,60,0.41170811653137207,0.85205078125,0
rcod-updates-calibrated,1,80,0.3046523928642273,0.890625,0
rcod-updates-calibrated,1,100,0.2648538053035736,0.892578125,0
rcod-updates-calibrated,1,120,0.2427959144115448,0.90673828125,0
rcod-updates-calibrated,1,140,0.22810691595077515,0.9130859375,0
rcod-updates-calibrated,1,160,0.22347702085971832,0.9140625,0
rcod-updates-calibrated,1,180,0.22902587056159973,0.90771484375,0
rcod-updates-calibrated,1,200,0.22214867174625397,0.908203125,0
rcod-updates-calibrated,1,220,0.2159077376127243,0.921875,0
rcod-updates-calibrated,1,240,0.2195471227169037,0.91162109375,0
rcod-updates-calibrated,1,260,0.2189570963382721,0.91650390625,0
rcod-updates-calibrated,1,280,0.2145998626947403,0.919921875,0
rcod-updates-calibrated,1,300,0.2144497185945511,0.919921875,0
rcod-updates-calibrated,1,320,0.22093060612678528,0.91650390625,0
rcod-updates-calibrated,1,340,0.22185394167900085,0.91748046875,0
rcod-updates-calibrated,1,360,0.22034591436386108,0.9169921875,0
rcod-updates-calibrated,1,380,0.22113145887851715,0.9189453125,0
rcod-updates-calibrated,1,400,0.22811239957809448,0.92236328125,0
rcod-updates-calibrated,1,420,0.22288654744625092,0.916015625,0
rcod-updates-calibrated,1,440,0.22455459833145142,0.91650390625,0
rcod-updates-calibrated,1,460,0.22664451599121094,0.91455078125,0
rcod-updates-calibrated,1,480,0.23016373813152313,0.91552734375,0
rcod-updates-calibrated,1,500,0.23213492333889008,0.91552734375,0
rcod-updates-calibrated,1,520,0.23141567409038544,0.916015625,0
rcod-updates-calibrated,1,540,0.23913753032684326,0.9140625,0
rcod-updates-calibrated,1,560,0.23983779549598694,0.91455078125,0
rcod-updates-calibrated,1,580,0.23962637782096863,0.91796875,0
rcod-updates-calibrated,1,600,0.24893641471862793,0.91162109375,0
rcod-updates-calibrated,1,620,0.25897160172462463,0.91162109375,0
rcod-updates-calibrated,1,640,0.25132498145103455,0.90966796875,0
rcod-updates-calibrated,1,660,0.25296854972839355,0.9111328125,0
rcod-updates-calibrated,1,680,0.2531026601791382,0.9130859375,0
rcod-updates-calibrated,1,700,0.2533935308456421,0.91357421875,0
rcod-updates-calibrated,1,720,0.25747257471084595,0.908203125,0
rcod-updates-calibrated,1,740,0.27196988463401794,0.91259765625,0
rcod-updates-calibrated,1,760,0.27282071113586426,0.91162109375,0
rcod-updates-calibrated,1,780,0.2701704800128937,0.91259765625,0
rcod-updates-calibrated,1,800,0.2718193531036377,0.91357421875,0
rcod-updates-calibrated,1,820,0.27094653248786926,0.9140625,0
rcod-updates-calibrated,1,840,0.27400100231170654,0.91064453125,0
rcod-updates-calibrated,1,860,0.28715547919273376,0.912109375,0
rcod-updates-calibrated,1,880,0.28253212571144104,0.91064453125,0
rcod-updates-calibrated,1,900,0.2811107039451599,0.91552734375,0
rcod-updates-calibrated,1,920,0.28940391540527344,0.91552734375,0
rcod-updates-calibrated,1,940,0.2922549843788147,0.91259765625,0
rcod-updates-calibrated,1,960,0.2986585199832916,0.912109375,0
rcod-updates-calibrated,1,980,0.28976818919181824,0.90966796875,0
rcod-updates-calibrated,1,1000,0.2929195761680603,0.91259765625,0
rcod-updates-calibrated,1,1020,0.31127026677131653,0.9111328125,0
rcod-updates-calibrated,1,1040,0.3034839332103729,0.91064453125,0
rcod-updates-calibrated,1,1060,0.31326356530189514,0.91259765625,0
rcod-updates-calibrated,1,1080,0.3167915344238281,0.91357421875,0
rcod-updates-calibrated,1,1100,0.32152748107910156,0.9130859375,0
rcod-updates-calibrated,1,1120,0.32777369022369385,0.912109375,0
rcod-updates-calibrated,1,1140,0.33434927463531494,0.91162109375,0
rcod-updates-calibrated,1,1160,0.33052709698677063,0.9150390625,0
rcod-updates-calibrated,1,1180,0.33751147985458374,0.9111328125,0
rcod-updates-calibrated,1,1200,0.33146074414253235,0.91015625,1
rcod-updates-calibrated,1,1220,0.589108943939209,0.84130859375,1
rcod-updates-calibrated,1,1240,1.202843427658081,0.5478515625,1
rcod-updates-calibrated,1,1260,1.24176025390625,0.6083984375,1
rcod-updates-calibrated,1,1280,1.1993283033370972,0.70361328125,1
rcod-updates-calibrated,1,1300,1.097848892211914,0.73486328125,1
rcod-updates-calibrated,1,1320,1.0674525499343872,0.7880859375,1
rcod-updates-calibrated,1,1340,1.0417115688323975,0.79736328125,1
rcod-updates-calibrated,1,1360,1.0006951093673706,0.796875,1
rcod-updates-calibrated,1,1380,1.0002961158752441,0.8310546875,1
rcod-updates-calibrated,1,1400,0.9744774699211121,0.82568359375,1
rcod-updates-calibrated,1,1420,0.9774520397186279,0.8271484375,1
rcod-updates-calibrated,1,1440,0.9701488018035889,0.826171875,1
rcod-updates-calibrated,1,1460,0.9597447514533997,0.8388671875,1
rcod-updates-calibrated,1,1480,0.9575026035308838,0.84326171875,1
rcod-updates-calibrated,1,1500,0.9361802935600281,0.83203125,1
rcod-updates-calibrated,1,1520,0.9640049934387207,0.84716796875,1
rcod-updates-calibrated,1,1540,0.966719388961792,0.84521484375,1
rcod-updates-calibrated,1,1560,0.9514414072036743,0.84716796875,1
rcod-updates-calibrated,1,1580,0.9443916082382202,0.8388671875,1
rcod-updates-calibrated,1,1600,0.9433781504631042,0.84765625,1
rcod-updates-calibrated,1,1620,0.9400339126586914,0.85498046875,1
rcod-updates-calibrated,1,1640,0.9344596862792969,0.8486328125,1
rcod-updates-calibrated,1,1660,0.9348688721656799,0.859375,1
rcod-updates-calibrated,1,1680,0.9278659224510193,0.85205078125,1
rcod-updates-calibrated,1,1700,0.9409637451171875,0.85546875,0
rcod-updates-calibrated,1,1720,0.7606161236763,0.81494140625,0
rcod-updates-calibrated,1,1740,0.48230987787246704,0.8740234375,0
rcod-updates-calibrated,1,1760,0.3501548767089844,0.8984375,0
rcod-updates-calibrated,1,1780,0.28893715143203735,0.90087890625,0
rcod-updates-calibrated,1,1800,0.2553788423538208,0.91064453125,0
rcod-updates-calibrated,1,1820,0.23652951419353485,0.9130859375,0
rcod-updates-calibrated,1,1840,0.2279982566833496,0.91015625,0
rcod-updates-calibrated,1,1860,0.21774420142173767,0.9189453125,0
rcod-updates-calibrated,1,1880,0.21358464658260345,0.9169921875,0
rcod-updates-calibrated,1,1900,0.2117789089679718,0.91748046875,0
rcod-updates-calibrated,1,1920,0.2142964005470276,0.919921875,0
rcod-updates-calibrated,1,1940,0.2120538055896759,0.92041015625,0
rcod-updates-calibrated,1,1960,0.2080020159482956,0.9228515625,0
rcod-updates-calibrated,1,1980,0.2080930471420288,0.92041015625,0
rcod-updates-calibrated,1,2000,0.21176037192344666,0.919921875,0
rcod-updates-calibrated,1,2020,0.21182489395141602,0.91943359375,0
rcod-updates-calibrated,1,2040,0.2083451747894287,0.91845703125,0
rcod-updates-calibrated,1,2060,0.21528717875480652,0.9208984375,0
rcod-updates-calibrated,1,2080,0.21664978563785553,0.9189453125,0
rcod-updates-calibrated,1,2100,0.21980100870132446,0.91796875,0
rcod-updates-calibrated,1,2120,0.21776427328586578,0.9189453125,0
rcod-updates-calibrated,1,2140,0.22343313694000244,0.91650390625,0
rcod-updates-calibrated,1,2160,0.2210930585861206,0.92041015625,0
rcod-updates-calibrated,1,2180,0.22256720066070557,0.919921875,0
rcod-updates-calibrated,1,2200,0.2263929843902588,0.916015625,0
rcod-updates-calibrated,1,2220,0.22737230360507965,0.91796875,0
rcod-updates-calibrated,1,2240,0.232151597738266,0.91748046875,0
rcod-updates-calibrated,1,2260,0.23791542649269104,0.91015625,0
rcod-updates-calibrated,1,2280,0.23289184272289276,0.91796875,0
rcod-updates-calibrated,1,2300,0.235404834151268,0.91650390625,0
rcod-updates-calibrated,1,2320,0.24091044068336487,0.916015625,0
rcod-updates-calibrated,1,2340,0.2425437569618225,0.91552734375,0
rcod-updates-calibrated,1,2360,0.24082902073860168,0.91552734375,0
rcod-updates-calibrated,1,2380,0.24491339921951294,0.91650390625,0
rcod-updates-calibrated,1,2400,0.25295504927635193,0.916015625,0
rcod-updates-calibrated,1,2420,0.2554771304130554,0.91796875,0
rcod-updates-calibrated,1,2440,0.25464996695518494,0.916015625,0
rcod-updates-calibrated,1,2460,0.25289174914360046,0.91796875,0
rcod-updates-calibrated,1,2480,0.2521716058254242,0.91796875,0
rcod-updates-calibrated,1,2500,0.2631200850009918,0.91552734375,0
rcod-updates-calibrated,1,2520,0.26229599118232727,0.9150390625,0
rcod-updates-calibrated,1,2540,0.26332008838653564,0.9140625,0
rcod-updates-calibrated,1,2560,0.26983940601348877,0.916015625,0
rcod-updates-calibrated,1,2580,0.27217793464660645,0.916015625,0
rcod-updates-calibrated,1,2600,0.2645237147808075,0.91552734375,0
rcod-updates-calibrated,1,2620,0.2689656913280487,0.9150390625,0
rcod-updates-calibrated,1,2640,0.271318256855011,0.91845703125,0
rcod-updates-calibrated,1,2660,0.27566492557525635,0.9150390625,0
rcod-updates-calibrated,1,2680,0.2803792953491211,0.9169921875,0
rcod-updates-calibrated,1,2700,0.2802062928676605,0.91796875,0
rcod-updates-calibrated,1,2720,0.2891782522201538,0.91357421875,0
rcod-updates-calibrated,1,2740,0.28186821937561035,0.91943359375,0
rcod-updates-calibrated,1,2760,0.2867157459259033,0.91748046875,0
rcod-updates-calibrated,1,2780,0.29424840211868286,0.9169921875,0
rcod-updates-calibrated,1,2800,0.29659467935562134,0.91455078125,0
rcod-updates-calibrated,1,2820,0.2921706438064575,0.9189453125,0
rcod-updates-calibrated,1,2840,0.2977902889251709,0.91552734375,0
rcod-updates-calibrated,1,2860,0.3019351661205292,0.91748046875,0
rcod-updates-calibrated,1,2880,0.3001774251461029,0.916015625,0
rcod-updates-calibrated,1,2900,0.30185240507125854,0.91552734375,0
rcod-updates-calibrated,1,2920,0.3026748299598694,0.91357421875,0
rcod-updates-calibrated,1,2940,0.311955988407135,0.9150390625,0
rcod-updates-calibrated,1,2960,0.306711345911026,0.91259765625,0
rcod-updates-calibrated,1,2980,0.3157956600189209,0.91357421875,0
rcod-updates-calibrated,1,2999,0.31211647391319275,0.916015625,0
rcod-updates-calibrated,2,0,1.3329399824142456,0.4052734375,0
rcod-updates-calibrated,2,20,0.9608621001243591,0.6103515625,0
rcod-updates-calibrated,2,40,0.5843736529350281,0.83349609375,0
rcod-updates-calibrated,2,60,0.37166720628738403,0.875,0
rcod-updates-calibrated,2,80,0.3035675883293152,0.88671875,0
rcod-updates-calibrated,2,100,0.27465930581092834,0.89306640625,0
rcod-updates-calibrated,2,120,0.26427844166755676,0.89111328125,0
rcod-updates-calibrated,2,140,0.25105562806129456,0.89892578125,0
rcod-updates-calibrated,2,160,0.25214678049087524,0.896484375,0
rcod-updates-calibrated,2,180,0.2424122542142868,0.90478515625,0
rcod-updates-calibrated,2,200,0.22616969048976898,0.91259765625,0
rcod-updates-calibrated,2,220,0.22213532030582428,0.91455078125,0
rcod-updates-calibrated,2,240,0.2276417762041092,0.9052734375,0
rcod-updates-calibrated,2,260,0.2225247621536255,0.90869140625,0
rcod-updates-calibrated,2,280,0.2164987325668335,0.91357421875,0
rcod-updates-calibrated,2,300,0.21329015493392944,0.91357421875,0
rcod-updates-calibrated,2,320,0.2165990173816681,0.912109375,0
rcod-updates-calibrated,2,340,0.22210396826267242,0.90869140625,0
rcod-updates-calibrated,2,360,0.22171106934547424,0.91064453125,0
rcod-updates-calibrated,2,380,0.22139614820480347,0.91552734375,0
rcod-updates-calibrated,2,400,0.21528826653957367,0.9140625,0
rcod-updates-calibrated,2,420,0.22086992859840393,0.919921875,0
rcod-updates-calibrated,2,440,0.22834764420986176,0.91064453125,0
rcod-updates-calibrated,2,460,0.22515086829662323,0.9072265625,0
rcod-updates-calibrated,2,480,0.22827443480491638,0.9130859375,0
rcod-updates-calibrated,2,500,0.23130813241004944,0.91064453125,0
rcod-updates-calibrated,2,520,0.22867733240127563,0.9130859375,0
rcod-updates-calibrated,2,540,0.23597176373004913,0.91162109375,0
rcod-updates-calibrated,2,560,0.2327570617198944,0.912109375,0
rcod-updates-calibrated,2,580,0.24160230159759521,0.91064453125,0
rcod-updates-calibrated,2,600,0.2527437210083008,0.90771484375,0
rcod-updates-calibrated,2,620,0.24639980494976044,0.91259765625,0
rcod-updates-calibrated,2,640,0.24512061476707458,0.91064453125,0
rcod-updates-calibrated,2,660,0.24525247514247894,0.9140625,0
rcod-updates-calibrated,2,680,0.2504769563674927,0.91552734375,0
rcod-updates-calibrated,2,700,0.25978225469589233,0.90478515625,0
rcod-updates-calibrated,2,720,0.25176045298576355,0.912109375,0
rcod-updates-calibrated,2,740,0.25445717573165894,0.9150390625,0
rcod-updates-calibrated,2,760,0.27052611112594604,0.90869140625,0
rcod-updates-calibrated,2,780,0.26946520805358887,0.9140625,0
rcod-updates-calibrated,2,800,0.2766770124435425,0.91259765625,0
rcod-updates-calibrated,2,820,0.27936047315597534,0.9091796875,0
rcod-updates-calibrated,2,840,0.2800995409488678,0.90966796875,0
rcod-updates-calibrated,2,860,0.28792330622673035,0.91259765625,0
rcod-updates-calibrated,2,880,0.28622639179229736,0.916015625,0
rcod-updates-calibrated,2,900,0.2912994623184204,0.91455078125,0
rcod-updates-calibrated,2,920,0.3002968430519104,0.90966796875,0
rcod-updates-calibrated,2,940,0.3063957095146179,0.91064453125,0
rcod-updates-calibrated,2,960,0.29754021763801575,0.91357421875,0
rcod-updates-calibrated,2,980,0.3120710849761963,0.908203125,0
rcod-updates-calibrated,2,1000,0.31891846656799316,0.90625,0
rcod-updates-calibrated,2,1020,0.31107059121131897,0.912109375,0
rcod-updates-calibrated,2,1040,0.3156993091106415,0.91357421875,0
rcod-updates-calibrated,2,1060,0.31932076811790466,0.91162109375,0
rcod-updates-calibrated,2,1080,0.32363152503967285,0.91162109375,0
rcod-updates-calibrated,2,1100,0.32709231972694397,0.91162109375,0
rcod-updates-calibrated,2,1120,0.3379775285720825,0.9091796875,0
rcod-updates-calibrated,2,1140,0.3391035497188568,0.9091796875,0
rcod-updates-calibrated,2,1160,0.3328956067562103,0.91259765625,0
rcod-updates-calibrated,2,1180,0.3447553217411041,0.908203125,0
rcod-updates-calibrated,2,1200,0.34445178508758545,0.90869140625,1
rcod-updates-calibrated,2,1220,0.9058883190155029,0.77294921875,1
rcod-updates-calibrated,2,1240,1.0939861536026,0.6005859375,1
rcod-updates-calibrated,2,1260,1.1938364505767822,0.6103515625,1
rcod-updates-calibrated,2,1280,1.1410481929779053,0.71630859375,1
rcod-updates-calibrated,2,1300,1.0705729722976685,0.72998046875,1
rcod-updates-calibrated,2,1320,1.0201462507247925,0.78125,1
rcod-updates-calibrated,2,1340,0.9616303443908691,0.81982421875,1
rcod-updates-calibrated,2,1360,0.9821991324424744,0.8271484375,1
rcod-updates-calibrated,2,1380,0.9509873986244202,0.84765625,1
rcod-updates-calibrated,2,1400,0.9672325849533081,0.83984375,1
rcod-updates-calibrated,2,1420,0.9356651902198792,0.84326171875,1
rcod-updates-calibrated,2,1440,0.9487635493278503,0.85302734375,1
rcod-updates-calibrated,2,1460,0.9458829164505005,0.86083984375,1
rcod-updates-calibrated,2,1480,0.9392575025558472,0.8662109375,1
rcod-updates-calibrated,2,1500,0.930553138256073,0.84423828125,1
rcod-updates-calibrated,2,1520,0.9265113472938538,0.86376953125,1
rcod-updates-calibrated,2,1540,0.933359682559967,0.8642578125,1
rcod-updates-calibrated,2,1560,0.9206535220146179,0.86328125,1
rcod-updates-calibrated,2,1580,0.9275792837142944,0.8583984375,1
rcod-updates-calibrated,2,1600,0.9225594997406006,0.87548828125,1
rcod-updates-calibrated,2,1620,0.9178826808929443,0.86474609375,1
rcod-updates-calibrated,2,1640,0.9111607074737549,0.86767578125,1
rcod-updates-calibrated,2,1660,0.9295843243598938,0.86376953125,1
rcod-updates-calibrated,2,1680,0.9221518635749817,0.86962890625,1
rcod-updates-calibrated,2,1700,0.8952024579048157,0.865234375,0
rcod-updates-calibrated,2,1720,0.7850926518440247,0.86474609375,0
rcod-updates-calibrated,2,1740,0.4573636054992676,0.8837890625,0
rcod-updates-calibrated,2,1760,0.34348851442337036,0.89306640625,0
rcod-updates-calibrated,2,1780,0.30049929022789,0.8955078125,0
rcod-updates-calibrated,2,1800,0.2774159014225006,0.89990234375,0
rcod-updates-calibrated,2,1820,0.2628268897533417,0.90234375,0
rcod-updates-calibrated,2,1840,0.25438544154167175,0.90234375,0
rcod-updates-calibrated,2,1860,0.24868416786193848,0.90869140625,0
rcod-updates-calibrated,2,1880,0.2421787977218628,0.91015625,0
rcod-updates-calibrated,2,1900,0.24100357294082642,0.90869140625,0
rcod-updates-calibrated,2,1920,0.24181899428367615,0.90478515625,0
rcod-updates-calibrated,2,1940,0.2358742356300354,0.9091796875,0
rcod-updates-calibrated,2,1960,0.23092685639858246,0.91259765625,0
rcod-updates-calibrated,2,1980,0.23298704624176025,0.91357421875,0
rcod-updates-calibrated,2,2000,0.2305067628622055,0.91455078125,0
rcod-updates-calibrated,2,2020,0.22969919443130493,0.91455078125,0
rcod-updates-calibrated,2,2040,0.22668267786502838,0.91748046875,0
rcod-updates-calibrated,2,2060,0.2330062985420227,0.912109375,0
rcod-updates-calibrated,2,2080,0.23492170870304108,0.9150390625,0
rcod-updates-calibrated,2,2100,0.23130561411380768,0.9140625,0
rcod-updates-calibrated,2,2120,0.23710553348064423,0.91259765625,0
rcod-updates-calibrated,2,2140,0.23326054215431213,0.9111328125,0
rcod-updates-calibrated,2,2160,0.23628681898117065,0.91455078125,0
rcod-updates-calibrated,2,2180,0.24130696058273315,0.91162109375,0
rcod-updates-calibrated,2,2200,0.23504184186458588,0.91357421875,0
rcod-updates-calibrated,2,2220,0.24031178653240204,0.9140625,0
rcod-updates-calibrated,2,2240,0.24302507936954498,0.91162109375,0
rcod-updates-calibrated,2,2260,0.24348081648349762,0.91015625,0
rcod-updates-calibrated,2,2280,0.25109681487083435,0.9072265625,0
rcod-updates-calibrated,2,2300,0.25092411041259766,0.91064453125,0
rcod-updates-calibrated,2,2320,0.2519771456718445,0.90966796875,0
rcod-updates-calibrated,2,2340,0.259665846824646,0.91015625,0
rcod-updates-calibrated,2,2360,0.2596544027328491,0.90966796875,0
rcod-updates-calibrated,2,2380,0.25773003697395325,0.91162109375,0
rcod-updates-calibrated,2,2400,0.259755939245224,0.90966796875,0
rcod-updates-calibrated,2,2420,0.2643020749092102,0.9111328125,0
rcod-updates-calibrated,2,2440,0.2620704174041748,0.91162109375,0
rcod-updates-calibrated,2,2460,0.2684051990509033,0.91015625,0
rcod-updates-calibrated,2,2480,0.2700314521789551,0.912109375,0
rcod-updates-calibrated,2,2500,0.27127259969711304,0.90966796875,0
rcod-updates-calibrated,2,2520,0.27944448590278625,0.91162109375,0
rcod-updates-calibrated,2,2540,0.27811259031295776,0.91015625,0
rcod-updates-calibrated,2,2560,0.2778846025466919,0.912109375,0
rcod-updates-calibrated,2,2580,0.27648302912712097,0.90869140625,0
rcod-updates-calibrated,2,2600,0.27603086829185486,0.91064453125,0
rcod-updates-calibrated,2,2620,0.2848404347896576,0.91259765625,0
rcod-updates-calibrated,2,2640,0.2840334475040436,0.90771484375,0
rcod-updates-calibrated,2,2660,0.2888011634349823,0.90966796875,0
rcod-updates-calibrated,2,2680,0.2877482771873474,0.91015625,0
rcod-updates-calibrated,2,2700,0.28994497656822205,0.9111328125,0
rcod-updates-calibrated,2,2720,0.29994678497314453,0.90478515625,0
rcod-updates-calibrated,2,2740,0.2978423237800598,0.91015625,0
rcod-updates-calibrated,2,2760,0.29956310987472534,0.912109375,0
rcod-updates-calibrated,2,2780,0.30027347803115845,0.90771484375,0
rcod-updates-calibrated,2,2800,0.3028419017791748,0.91259765625,0
rcod-updates-calibrated,2,2820,0.30477917194366455,0.912109375,0
rcod-updates-calibrated,2,2840,0.3071734309196472,0.90966796875,0
rcod-updates-calibrated,2,2860,0.31343525648117065,0.9052734375,0
rcod-updates-calibrated,2,2880,0.315580815076828,0.90576171875,0
rcod-updates-calibrated,2,2900,0.3144586682319641,0.91064453125,0
rcod-updates-calibrated,2,2920,0.3217683732509613,0.904296875,0
rcod-updates-calibrated,2,2940,0.31029558181762695,0.90966796875,0
rcod-updates-calibrated,2,2960,0.3147117495536804,0.90869140625,0
rcod-updates-calibrated,2,2980,0.3216373026371002,0.9072265625,0
rcod-updates-calibrated,2,2999,0.322770893573761,0.9130859375,0
